name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Río Grande, Tierra del Fuego, Argentina",2021-03-19,15,6.2,10.1,15,0.8,7.7,6.3,78.7,0,0,0,,0,0,76,55.4,285.7,985.9,60.8,22.8,105.5,9.1,4,,2021-03-19T07:30:45,2021-03-19T19:45:06,0.2,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-20,12.7,2,7.5,12.7,-4.5,3.9,1.3,66.1,0,0,0,,0,0,81.7,61.2,267.9,999.1,23.7,17.6,126.9,10.9,5,,2021-03-20T07:32:37,2021-03-20T19:42:39,0.23,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-21,16.9,7.7,11.7,16.9,2.9,10.1,5.3,65.7,0,0,0,,0,0,66.6,42.5,271.3,1009.2,60.2,22.2,129.6,11.4,5,,2021-03-21T07:34:29,2021-03-21T19:40:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-22,18.9,4,10.4,18.9,0.6,8.8,6.3,77.9,0.5,100,4.17,rain,0,0,63,44.6,297.6,1005.1,60.3,21.4,133.7,11.5,5,,2021-03-22T07:36:21,2021-03-22T19:37:45,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-03-23,11,6.2,8.6,11,3.1,6.8,7.1,90.2,9,100,12.5,rain,0,0,52.2,37.1,288.9,996.3,93.9,16.3,34.2,3,2,,2021-03-23T07:38:12,2021-03-23T19:35:18,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-24,9,3.7,6.6,4.3,-2.2,1.6,1.6,71.2,0,0,0,,0,0,77.8,55.4,261.3,999.8,72.4,21.8,98.4,8.5,3,,2021-03-24T07:40:03,2021-03-24T19:32:51,0.36,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-25,16,6,9.6,16,1.2,7,3.8,68.5,0,0,0,,0,0,83.5,55.4,284.6,1005.2,56.8,22.2,132.2,11.4,5,,2021-03-25T07:41:54,2021-03-25T19:30:25,0.4,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-26,13.2,3.7,8.2,13.2,-0.8,5.6,2.1,66.3,0,0,0,,0,0,66.2,38.9,270.3,1011,57.2,22.2,111.4,9.6,3,,2021-03-26T07:43:45,2021-03-26T19:27:58,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-27,12.1,6,9.5,12.1,3.1,7.9,7.2,85.8,1,100,4.17,rain,0,0,79.2,55.4,325.8,1000,86.5,18.8,63.6,5.5,3,,2021-03-27T07:45:35,2021-03-27T19:25:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-28,12.1,2.7,8.3,12.1,-0.4,5.4,2.3,67,0,0,0,,0,0,107.6,77.8,260.5,1004.4,41.6,21.6,160.3,13.8,6,,2021-03-28T07:47:25,2021-03-28T19:23:06,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-29,11,-2.3,5.8,11,-4.9,4.6,4.5,91.4,0,0,0,,0,0,37.4,25.9,352.8,1010,73.5,14.5,37.8,3.3,1,,2021-03-29T07:49:16,2021-03-29T19:20:40,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-30,15.1,3.1,9.8,15.1,-0.2,8.9,4,72.2,0,0,0,,0,0,54.7,35.3,239.3,1012.8,50.3,16.6,147.6,12.7,6,,2021-03-30T07:51:06,2021-03-30T19:18:15,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-03-31,14.9,-3.8,5.2,14.9,-8.1,2.8,1.2,77.7,0,0,0,,0,0,32.8,33.5,298.6,1026.7,0,22.8,150.8,13,5,,2021-03-31T07:52:56,2021-03-31T19:15:49,0.6,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-01,12.7,2,7.4,12.7,-1.9,6.3,6.4,93.1,0,0,0,,0,0,43.9,33.5,341.6,1019.6,74,10.9,86.4,7.7,3,,2021-04-01T07:54:46,2021-04-01T19:13:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-02,15,4,9.6,15,0.1,8.2,6.3,81.7,20,100,4.17,rain,0,0,41,33.5,263.3,1009.1,70.1,16.5,126.5,11,5,,2021-04-02T07:56:36,2021-04-02T19:11:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-03,10.1,0.7,6.5,10.1,-3.8,3.7,4.7,88.4,1.8,100,12.5,"rain,snow",0,0,62.6,38.9,278.6,1002.7,76.2,19.7,80.1,7,3,,2021-04-03T07:58:25,2021-04-03T19:08:36,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-04,10.1,0,4.1,10.1,-5,0.6,0.4,78.4,0,0,0,,0,0,47.2,31.7,285.7,1004.8,73.2,22.2,117.9,10.4,4,,2021-04-04T08:00:15,2021-04-04T19:06:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-05,10.7,-2,4.1,10.7,-6.4,1.3,0.2,77.6,0,0,0,,0,0,40.7,22.3,301,1014.8,20.3,23,131.3,11.3,5,,2021-04-05T08:02:04,2021-04-05T19:03:49,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-06,10,1.1,7.4,10,-2.7,4.5,5.9,90.8,2,100,4.17,rain,0,0,49.3,31.4,356.9,1011.9,90.3,12.6,38.1,3.3,2,,2021-04-06T08:03:54,2021-04-06T19:01:26,0.81,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-07,13.4,7.1,10,13.4,4.1,9.2,7.9,87.9,9.3,100,12.5,rain,0,0,51.8,33.5,282.6,994.8,84.3,12.5,96.4,8.5,4,,2021-04-07T08:05:43,2021-04-07T18:59:04,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-08,11.1,3.2,7.8,11.1,0.7,5.1,3.6,75.8,0,0,0,,0,0,52.2,40.7,255.7,1001.2,55.9,22.8,112.6,9.8,4,,2021-04-08T08:07:32,2021-04-08T18:56:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-09,12,-0.1,6.4,12,-4.5,3.4,2,74.4,0,0,0,,0,0,55.8,38.9,277.6,1009.9,59.4,23,102.1,8.9,4,,2021-04-09T08:09:21,2021-04-09T18:54:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-10,15.2,1.7,7.9,15.2,-1.4,5.6,4.3,79.5,0.7,100,4.17,rain,0,0,66.6,44.6,291,998.1,59.4,22,103.8,9,4,,2021-04-10T08:11:10,2021-04-10T18:52:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-11,12.7,3.1,8.3,12.7,-2.6,5.7,4.7,79.2,0,0,0,,0,0,65.2,37.1,321,994.9,49.6,23.6,70.5,6.2,3,,2021-04-11T08:12:59,2021-04-11T18:49:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-04-12,11.7,3.2,7.9,11.7,-1.4,4.7,3.3,74.4,1.3,100,8.33,rain,0,0,74.2,51.8,295.9,990.3,54.2,20.7,106.4,9.3,4,,2021-04-12T08:14:48,2021-04-12T18:47:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-13,9.9,5.7,7.6,7.6,-0.1,2.9,3.7,77.5,1.5,100,8.33,rain,0,0,81.4,59.4,310.9,996.2,47.5,19.4,90.3,8,4,,2021-04-13T08:16:37,2021-04-13T18:45:03,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-14,12,3.9,8.5,12,-2,5.3,3.4,71.1,0.3,100,4.17,rain,0,0,80.6,55.4,298.8,987.8,58,21.9,101.4,8.7,4,,2021-04-14T08:18:26,2021-04-14T18:42:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-15,13,3,7.4,13,-2.6,4.4,4.2,81.8,0,0,0,,0,0,63,44.6,314.6,993.8,67.4,19.2,85.5,7.3,4,,2021-04-15T08:20:14,2021-04-15T18:40:28,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-16,11.4,5,8,11.4,-0.1,4.6,3.2,72.7,0,0,0,,0,0,92.5,68.4,274.4,994.3,45.9,21.6,106.4,9.1,4,,2021-04-16T08:22:03,2021-04-16T18:38:12,0.15,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-17,12.1,4.7,8.1,12.1,1.8,6.1,5.5,84.2,0,0,0,,0,0,41,31.4,338.2,1007.4,61.4,23.4,98.8,8.6,4,,2021-04-17T08:23:52,2021-04-17T18:35:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-18,11,4,7.8,11,2,6.4,7.2,96.4,0,0,0,,0,0,36.7,31.7,21.8,996.4,48.1,10.4,68.8,5.9,3,,2021-04-18T08:25:40,2021-04-18T18:33:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-19,10.2,2.7,7.4,10.2,-0.3,5.3,6.1,92,0,0,0,,0,0,40.3,31.4,162.1,992.7,72.7,12.6,48.2,4.4,2,,2021-04-19T08:27:28,2021-04-19T18:31:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-20,11.7,0.2,4.9,11.7,-5,1.7,1.3,79.8,0,0,0,,0,0,51.8,33.5,278,1009.8,13.9,22.2,97.8,8.4,4,,2021-04-20T08:29:16,2021-04-20T18:29:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-21,9.7,-2.1,1.8,8.4,-7,-0.9,-0.6,85.2,0,0,0,,0,0,32.8,18.4,280.5,1011.2,35.8,22.2,77.7,6.7,3,,2021-04-21T08:31:04,2021-04-21T18:27:05,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-22,9.2,-1.3,4.2,9.1,-6,2.2,2.5,89,0.2,100,4.17,rain,0,0,22.7,14.8,245.3,1008.6,80.7,19.9,35.7,3,2,,2021-04-22T08:32:52,2021-04-22T18:24:55,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-23,9.7,6,7.4,7.9,2.7,6,6.9,97.1,5.6,100,12.5,rain,0,0,24.1,20.5,51.8,1011.6,96,13.3,33.9,2.9,2,,2021-04-23T08:34:40,2021-04-23T18:22:45,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-24,10.7,3.2,8.2,10.7,0,6.1,7.6,95.9,0.2,100,4.17,rain,0,0,33.5,24.1,4.3,1011.6,82.3,17.7,62.1,5.4,3,,2021-04-24T08:36:27,2021-04-24T18:20:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-25,11.1,2,6.8,11.1,-2.9,4.7,5.4,91,0,0,0,,0,0,56.5,33.5,320.9,1003.9,76.6,19,19.7,1.8,1,,2021-04-25T08:38:15,2021-04-25T18:18:30,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-26,8.2,3,6.5,7.4,0.5,4.3,5.6,94.1,0.4,100,4.17,rain,0,0,26.6,18.4,267.4,996.7,85.4,17.1,27.7,2.4,1,,2021-04-26T08:40:02,2021-04-26T18:16:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-04-27,8.2,4,6.5,7.6,1.7,5.2,6.2,98.2,1,100,16.67,rain,0,0,31,13,267.7,988.9,95,11.5,20.8,1.8,1,,2021-04-27T08:41:49,2021-04-27T18:14:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-28,8.9,1,4.8,4,-4.2,0,2.7,87.1,1,100,4.17,rain,0,0,87.1,64.8,283.3,994.4,39.3,21.6,71.5,6.1,3,,2021-04-28T08:43:35,2021-04-28T18:12:16,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-29,6.2,-0.3,2.8,4,-5.3,-1.1,0.4,85,0,0,0,,0,0,68.4,44.6,284,1001.9,53.3,22.2,55.2,4.7,3,,2021-04-29T08:45:21,2021-04-29T18:10:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-04-30,5.4,2,4,2.1,-0.7,0.3,3.9,99.2,1.4,100,8.33,rain,0,0,32.4,27.7,141.7,997.9,99.9,7.7,17.5,1.6,1,,2021-04-30T08:47:07,2021-04-30T18:08:14,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-01,7,1.2,4.3,6.7,-1.6,2.1,3.5,94.5,0,0,0,,0,0,27.4,14.8,261.7,998.2,76.5,16.7,52.4,4.5,3,,2021-05-01T08:48:53,2021-05-01T18:06:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-05-02,8,0.2,3.5,3.8,-6.1,-0.6,1.6,87.9,0,0,0,,0,0,56.9,33.5,239.4,992,64.6,22.1,55,4.6,3,,2021-05-02T08:50:38,2021-05-02T18:04:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-05-03,4.1,-2.9,1,-0.2,-6.8,-3.6,-2,80.7,0,0,0,,0,0,43.9,27.7,254.9,1011,63.1,23.4,72.9,6.4,3,,2021-05-03T08:52:23,2021-05-03T18:02:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-04,9.9,2.9,6,6,-2.3,1.3,2.4,77.8,0,0,0,,0,0,70.9,46.4,266.9,1012.8,65.3,22.8,36.5,3.1,2,,2021-05-04T08:54:07,2021-05-04T18:00:26,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-05,10.1,3.9,6.6,10.1,-0.6,2.5,2.4,75.1,0,0,0,,0,0,68.4,48.2,254.4,1016.1,28.5,23.6,64.5,5.6,3,,2021-05-05T08:55:51,2021-05-05T17:58:33,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-06,4.9,-2.3,1.4,4.9,-5.6,-1.5,0.3,92.7,0,0,0,,0,0,26.3,16.6,242,1019.8,72.6,22.8,29.2,2.4,1,,2021-05-06T08:57:34,2021-05-06T17:56:41,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-07,9.1,0,4.3,7.7,-3.1,3.5,3.3,93.7,0,0,0,,0,0,24.5,13,328.7,1012.2,81.3,22.2,54.8,4.7,2,,2021-05-07T08:59:17,2021-05-07T17:54:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-08,8.1,-0.8,3.9,7.4,-3.5,1.8,3.2,95,0,0,0,,0,0,29.5,16.6,305.2,1005.2,68.6,20.7,49.9,4.4,2,,2021-05-08T09:00:59,2021-05-08T17:53:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-09,8.9,0,4.4,5.2,-4.9,0.4,2.1,86.3,0,0,0,,0,0,51.8,33.5,265.8,1007.4,49.5,21.4,52.3,4.6,3,,2021-05-09T09:02:41,2021-05-09T17:51:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-10,12.1,3.7,7.2,12.1,0.2,4.4,4.5,83.7,0,0,0,,0,0,48.2,31.4,281.3,1012.9,56,22.8,55.5,4.8,3,,2021-05-10T09:04:22,2021-05-10T17:49:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-11,8.7,2,6.4,5.9,-0.7,3.9,4.9,90.5,0,0,0,,0,0,46.1,31.7,341.3,999.1,82.6,20.2,20.4,1.8,1,,2021-05-11T09:06:02,2021-05-11T17:47:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-12,11.7,3,6.6,11.7,-0.9,4.1,3.9,83.5,0,0,0,,0,0,51.5,31.4,306.4,995.9,44.3,22.8,52.6,4.6,3,,2021-05-12T09:07:41,2021-05-12T17:46:11,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-13,9.9,-0.1,5.4,6.4,-2.4,1.6,2.7,84.2,0,0,0,,0,0,58,33.5,291.3,1007.3,20.6,20.8,58.2,5.2,3,,2021-05-13T09:09:19,2021-05-13T17:44:33,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-14,10,-3,3,10,-6,1.5,1.7,91.3,0,0,0,,0,0,27,16.6,13.1,1018.5,32.6,17.3,54.7,4.8,3,,2021-05-14T09:10:56,2021-05-14T17:42:56,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-15,8,5,6.9,5.9,2.5,4.5,5.3,89.9,0,0,0,,0,0,30.2,16.6,31.4,1019.5,84.8,10.1,19.1,1.7,1,,2021-05-15T09:12:33,2021-05-15T17:41:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-16,7.7,5,6.8,5.3,2.5,4.3,4.2,84,0,0,0,,0,0,32.8,14.8,357.3,1024.3,92.5,20.1,24.7,2.1,1,,2021-05-16T09:14:08,2021-05-16T17:39:50,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-17,8.1,5,6.9,4.2,1,2.9,5.4,90,2.3,100,12.5,rain,0,0,54,35.3,23.5,1016.8,98.7,11.6,13.2,1.2,1,,2021-05-17T09:15:43,2021-05-17T17:38:20,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-18,9.4,8.1,8.8,6.1,4.1,5.3,8.6,98.3,15,100,16.67,rain,0,0,47.5,37.1,25.2,1010.2,100,2.4,13.3,1,1,,2021-05-18T09:17:16,2021-05-18T17:36:53,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-05-19,10,6,8.4,10,1.9,6.2,8.4,99.5,0.9,100,12.5,rain,0,0,46.8,29.5,72.7,1013.5,100,1.7,19.2,1.7,1,,2021-05-19T09:18:48,2021-05-19T17:35:28,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-05-20,7,5.7,6.3,4.5,0.9,2.2,6,97.9,9.2,100,12.5,rain,0,0,49,37.1,137.5,1016.9,100,4.5,5.7,0.4,0,,2021-05-20T09:20:18,2021-05-20T17:34:05,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-21,8.1,1.7,5,6.5,-1.1,3.2,4.5,96.6,0.2,100,4.17,rain,0,0,21.6,14.8,265.8,1015.2,78.6,19.1,24.5,2.1,1,,2021-05-21T09:21:48,2021-05-21T17:32:45,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-22,7,4.1,5.5,7,1,3.8,5.1,96.9,0,0,0,,0,0,21.2,13,130.1,1016.5,93,20.6,15.5,1.4,1,,2021-05-22T09:23:15,2021-05-22T17:31:27,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-23,7.2,2,5.5,3.1,-0.9,2,4.8,95.3,3,100,4.17,rain,0,0,51.8,37.1,338.4,1000.6,88,19.9,28.8,2.4,2,,2021-05-23T09:24:42,2021-05-23T17:30:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-24,5.2,-1.1,2.4,0.9,-7.9,-2.4,1.2,92.4,0.6,100,4.17,"rain,snow",0,0,53.6,38.9,256.8,982.3,54.9,20.4,35.6,2.9,2,,2021-05-24T09:26:07,2021-05-24T17:28:59,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-25,3.1,-2.6,-0.6,-2.9,-9.4,-7,-3,83.7,0,0,0,,0,0.3,57.6,37.1,256.7,994,0.9,22.3,46.4,3.9,2,,2021-05-25T09:27:30,2021-05-25T17:27:49,0.47,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-05-26,3,-4.3,-1.2,-2.3,-9.7,-6.8,-3.3,85.7,0,0,0,,0,0.4,48.2,29.5,258.5,994.6,1.6,22.2,45.2,3.9,2,,2021-05-26T09:28:51,2021-05-26T17:26:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-27,0.1,-7,-4.1,-3.5,-12.5,-8.6,-5.7,88.9,0,0,0,,0,0.3,38.2,18.4,245.1,992.9,5.7,22.8,45,3.7,2,,2021-05-27T09:30:11,2021-05-27T17:25:37,0.54,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-28,2.7,-6.8,-2.5,-2.8,-11.2,-7.9,-4.4,87.5,0,0,0,,0,0.4,46.8,29.5,257.6,996.3,37.4,23.6,42.3,3.6,2,,2021-05-28T09:31:29,2021-05-28T17:24:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-29,2.1,-6.8,-2.7,-2.9,-11.7,-7.9,-5.1,84.1,0,0,0,,0,1.5,48.6,24.1,251.3,999.5,16,21,43,3.6,2,,2021-05-29T09:32:44,2021-05-29T17:23:36,0.61,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-30,1.7,-6.3,-3.4,-1.8,-12.5,-7.8,-5.7,84.3,0,0,0,,0,0.6,39.6,18.4,226.1,1001.9,31.7,22.2,41,3.6,2,,2021-05-30T09:33:58,2021-05-30T17:22:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-05-31,-0.1,-8.1,-5,-1.9,-13.2,-9,-6.4,90.4,0,0,0,,0,0.8,32,16.6,201.9,1002,58.2,22.2,32.2,2.8,2,,2021-05-31T09:35:10,2021-05-31T17:21:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-01,0.9,-5.8,-3.2,-3.3,-11.4,-8.2,-6,81.1,0,0,0,,0,1.2,42.1,22.3,210.3,1006.7,37.2,16.7,39.6,3.5,2,,2021-06-01T09:36:20,2021-06-01T17:20:56,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-02,2.1,-3,-1.3,-0.7,-9.3,-5.6,-4.2,80.7,0,0,0,,0,0.4,43.2,22.3,194.5,1010.4,62.9,18.7,24.8,2.1,1,,2021-06-02T09:37:27,2021-06-02T17:20:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
